id,name,asset_type,raw_asset_ids,tags,location_id,street_address,unit,unit_type,municipality,city,state,zip_code,parcel_id,residence,iffy_geocoding,available_transportation,parent_location,url,email,phone,hours_of_operation,holiday_hours_of_operation,periodicity,capacity,wifi_network,internet_access,computers_available,accessibility,open_to_public,child_friendly,sensitive,do_not_display,localizability,services,hard_to_count_population,data_source_names,data_source_urls,organization_name,organization_phone,organization_email,etl_notes,latitude,longitude,full_address,geom_type,census_tract,allegheny_county_municipality,geocoding_status
202939,Temple Baptist Church,faith-based_facilities,12492,,852,743 Brownsville Rd,,,,Pittsburgh,PA,15210-2361,,,,,,,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4085280436367,-79.9908527830832,"743 Brownsville Rd, Pittsburgh, PA 15210-2361",Point,42003481000,Mount Oliver Borough,OK
202972,Unity United Presbyterian Church,faith-based_facilities,12525,,588,215 Unity Trestle Rd,,,,Pittsburgh,PA,15239,,,,,,http://www.unitycommunitychurch.org/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,,,"215 Unity Trestle Rd, Pittsburgh, PA 15239",,,,Unable to geocode this address to a single unambigous point.
202971,Unity Baptist Church,faith-based_facilities,12524,,436,420 Fifth Avenue,,,,Braddock,PA,15104,,,,,,,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4046579767677,-79.8694906437604,"420 Fifth Avenue, Braddock, PA 15104",Point,42003513800,Braddock Borough,OK
202970,United Presbyterian Church In Ingram,faith-based_facilities,12523,,808,30 W Prospect Ave,,,,Pittsburgh,PA,15205-2243,,,,,,http://www.ingramupchurch.org/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4454468051944,-80.0664643353707,"30 W Prospect Ave, Pittsburgh, PA 15205-2243",Point,42003464300,Ingram Borough,OK
202969,United Presbyterian Church,faith-based_facilities,12522,,915,1146 Greentree Rd,,,,Pittsburgh,PA,15220-3131,,,,,,http://unitypresbyterianchurch.org/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4089407958916,-80.0505892439623,"1146 Greentree Rd, Pittsburgh, PA 15220-3131",Point,42003469000,Green Tree Borough,"There are 2 parcels that contain the point (-80.0505892439623, 40.4089407958916)."
202968,United Methodist Foundation Of W Pa,faith-based_facilities,12521,,933,223 4Th Ave Suite 707,,,,Pittsburgh,PA,15222-1713,,,,,,,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.439894114899,-80.0021629325944,"223 4Th Ave Suite 707, Pittsburgh, PA 15222-1713",Point,42003020100,Pittsburgh,OK
203006,Zion Lutheran Church,faith-based_facilities,12559,,581,4301 Brownsville Rd,,,,Pittsburgh,PA,15236,,,,,,www.zlcbrentwood.org,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.3633172262986,-79.9841521198542,"4301 Brownsville Rd, Pittsburgh, PA 15236",Point,42003478200,Brentwood Borough,OK
203005,Zion Lutheran Church,faith-based_facilities,12558,,498,11609 Frankstown Rd,,,,Pittsburgh,PA,15205,,,,,,http://www.zionpennhills.org/index.html,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4654887806837,-79.8278813877079,"11609 Frankstown Rd, Pittsburgh, PA 15205",Point,42003523400,Penn Hills Municipality,OK
202992,Windover Hills United Methodist,faith-based_facilities,12545,,994,6753 Ridge Rd,,,,Pittsburgh,PA,15236-3540,,,,,,,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.3160773071876,-79.9933730654019,"6753 Ridge Rd, Pittsburgh, PA 15236-3540",Point,42003490003,South Park Township,OK
202991,Whitehall United Presbyterian Church,faith-based_facilities,12544,,952,4935 E Willock Rd,,,,Pittsburgh,PA,15227-3699,,,,,,http://www.whitehallpc.com/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.3583631959299,-79.966330782226,"4935 E Willock Rd, Pittsburgh, PA 15227-3699",Point,42003477300,Whitehall Borough,OK
202989,Whitaker United Methodist,faith-based_facilities,12542,,461,124 Arkansas Avenue,,,,Homestead,PA,15120,,,,,,,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.4007489910895,-79.8857557117347,"124 Arkansas Avenue, Homestead, PA 15120",Point,42003485000,Whitaker Borough,OK
202988,Wexford Community United Presbyterian Church,faith-based_facilities,12541,,654,10645 Perry Highway,,,,Wexford,PA,15090-9202,,,,,,http://www.wexfordcpc.org/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.6132902432645,-80.0557455067585,"10645 Perry Highway, Wexford, PA 15090-9202",Point,42003409000,Pine Township,OK
202987,Westminster Presbyterian Church,faith-based_facilities,12540,,1020,2040 Washington Rd,,,,Pittsburgh,PA,15241-1599,,,,,,http://www.westminster-church.org/,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.3399678587571,-80.0655514392749,"2040 Washington Rd, Pittsburgh, PA 15241-1599",Point,42003474102,Upper St. Clair Municipality,"There are 2 parcels that contain the point (-80.0655514392749, 40.3399678587571)."
202986,West View United Methodist Church,faith-based_facilities,12539,,960,146 Cornell Ave,,,,Pittsburgh,PA,15229-1661,,,,,,www.wvumc.net,,,,,,,,,,,,,False,,FIX,,,AlleghenyCountyChurches.xlsx,[Unknown],,,,,40.5184971393046,-80.043852993909,"146 Cornell Ave, Pittsburgh, PA 15229-1661",Point,42003430200,West View Borough,OK
203108,922 Building Department of Energy Cafeteria,restaurants,25181,,79434,626 Cochran Mill Road,,,,Pittsburgh,PA,15236,,,,,,,,,,,,50,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"626 Cochran Mill Road, Pittsburgh, PA 15236",,,,Unable to geocode this address to a single unambigous point.
203150,Al's Cone Zone,restaurants,25223,,81482,1211 State Route 885,,,,Clairton,PA,15025,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.3159825473778,-79.917898461599,"1211 State Route 885, Clairton, PA 15025",Point,42003491200,Jefferson Hills Borough,OK
203135,Ace Sushi @ Fresh Thyme #451,restaurants,25208,,79918,1155 Washington Pike,,,,Bridgeville,PA,15017,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.3696004051667,-80.1050153726412,"1155 Washington Pike, Bridgeville, PA 15017",Point,42003458000,Collier Township,OK
203122,AMBU Cafe,restaurants,25195,,78454,700 Cherrington Parkway,,,,Coraopolis,PA,15108,,,,,,,,,,,,55,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.4934682616077,-80.2025578201088,"700 Cherrington Parkway, Coraopolis, PA 15108",Point,42003451300,Moon Township,OK
203202,Andora Restaurant Sewickley,restaurants,25275,,79769,1616 Mt Nebo  Road,,,,Sewickley,PA,15143,,,,,,,,,,,,74,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"1616 Mt Nebo  Road, Sewickley, PA 15143",,,,Unable to geocode this address to a single unambigous point.
203184,American Croation Club of Duquesne,restaurants,25257,,80503,1111 W Grant Ave,,,,Duquesne,PA,15110,,,,,,,,,,,,80,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"1111 W Grant Ave, Duquesne, PA 15110",,,,Unable to geocode this address to a single unambigous point.
204055,DiBella's Old Fashioned Submarines,restaurants,26128,,82375,9030 St Simon Way,,,,Pittsburgh,PA,15237,,,,,,,,,,,,82,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.5689589598699,-80.0243483385923,"9030 St Simon Way, Pittsburgh, PA 15237",Point,42003413300,McCandless Township,OK
203367,Barnes & Noble Bookseller,restaurants,25440,,77424,301 South Hills Village,,,,Pittsburgh,PA,15241,,,,,,,,,,,,30,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"301 South Hills Village, Pittsburgh, PA 15241",,,,Unable to geocode this address to a single unambigous point.
205414,Noodles & Company,restaurants,27487,,77424,301 South Hills Village,,,,Pittsburgh,PA,15241,,,,,,,,,,,,28,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"301 South Hills Village, Pittsburgh, PA 15241",,,,Unable to geocode this address to a single unambigous point.
205407,Nobby's Pizzeria,restaurants,27480,,81923,373 Vanadium Road,,,,Pittsburgh,PA,15243,,,,,,,,,,,,16,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"373 Vanadium Road, Pittsburgh, PA 15243",,,,Unable to geocode this address to a single unambigous point.
205405,Niki's Pizza,restaurants,27478,,77793,14 Wabash Avenue,,,,Pittsburgh,PA,15220,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.4411809455733,-80.0352357174562,"14 Wabash Avenue, Pittsburgh, PA 15220",Point,42003562600,Pittsburgh,OK
205403,Nicky's Thai Kitchen IV,restaurants,27476,,83191,1026 Mt Nebo  Road,,,,Pittsburgh,PA,15237,,,,,,,,,,,,84,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"1026 Mt Nebo  Road, Pittsburgh, PA 15237",,,,Unable to geocode this address to a single unambigous point.
205399,Nick's Pizza,restaurants,27472,,83843,329 Mt. Lebanon Boulevard,,,,Pittsburgh,PA,15234,,,,,,,,,,,,16,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"329 Mt. Lebanon Boulevard, Pittsburgh, PA 15234",,,,Unable to geocode this address to a single unambigous point.
204603,Heinz Field / Steel City Grill Rm#209,restaurants,26676,,80133,500 Art Rooney Avenue,,,,Pittsburgh,PA,15212,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"500 Art Rooney Avenue, Pittsburgh, PA 15212",,,,Unable to geocode this address to a single unambigous point.
204584,Heinz Field / Goal Line Stand Rm#538/Vending #539,restaurants,26657,,80133,500 Art Rooney Avenue,,,,Pittsburgh,PA,15212,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"500 Art Rooney Avenue, Pittsburgh, PA 15212",,,,Unable to geocode this address to a single unambigous point.
204494,Goodfellas Deli & Draft House,restaurants,26567,,83054,1518 Mt Nebo  Road,,,,Sewickley,PA,15143,,,,,,,,,,,,32,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"1518 Mt Nebo  Road, Sewickley, PA 15143",,,,Unable to geocode this address to a single unambigous point.
205460,Old Village Grille,restaurants,27533,,82667,6277 Saltsburg Road,,,,Pittsburgh,PA,15235,,,,,,,,,,,,19,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"6277 Saltsburg Road, Pittsburgh, PA 15235",,,,Unable to geocode this address to a single unambigous point.
205459,Old School Italian Sandwich Shop,restaurants,27532,,82868,609 9th  Avenue,,,,Homestead,PA,15120,,,,,,,,,,,,6,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"609 9th  Avenue, Homestead, PA 15120",,,,Unable to geocode this address to a single unambigous point.
205453,Off The Hook,restaurants,27526,,82534,908 Warrendale Village  Drive,,,,Warrendale,PA,15086,,,,,,,,,,,,190,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"908 Warrendale Village  Drive, Warrendale, PA 15086",,,,Unable to geocode this address to a single unambigous point.
205440,OTB Bicycle Cafe @ The Boathouse,restaurants,27513,,82482,10301 Pearce Mill Road,,,,Allison Park,PA,15101,,,,,,,,,,,,150,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"10301 Pearce Mill Road, Allison Park, PA 15101",,,,Unable to geocode this address to a single unambigous point.
205429,Northside Sportsmen's Assoc,restaurants,27502,,81269,325 Mt Pleasant Road,,,,Warrendale,PA,15086,,,,,,,,,,,,60,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.6641577804508,-80.0753210648175,"325 Mt Pleasant Road, Warrendale, PA 15086",Point,42003411000,Marshall Township,OK
205498,Oya Sushi ,restaurants,27571,,84365,325 Mt Lebanon   Boulevard,,,,Pittsburgh,PA,15234,,,,,,,,,,,,12,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"325 Mt Lebanon   Boulevard, Pittsburgh, PA 15234",,,,Unable to geocode this address to a single unambigous point.
205485,Oryza Asian Grill,restaurants,27558,,83745,1740 Settler's Ridge Center Drive,,,,Pittsburgh,PA,15205,,,,,,,,,,,,56,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.4391439505732,-80.14685595683,"1740 Settler's Ridge Center Drive, Pittsburgh, PA 15205",Point,42003459201,Robinson Township,OK
205465,Olives & Peppers,restaurants,27538,,82471,6052 Wm Flynn Highway,,,,Bakerstown,PA,15007,,,,,,,,,,,,34,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"6052 Wm Flynn Highway, Bakerstown, PA 15007",,,,Unable to geocode this address to a single unambigous point.
205606,Panera Bread #4003019,restaurants,27679,,83326,210 Bridge Street,,,,Homestead,PA,15120,,,,,,,,,,,,99,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"210 Bridge Street, Homestead, PA 15120",,,,Unable to geocode this address to a single unambigous point.
205597,Panda Express #2826,restaurants,27670,,83388,202 Robinson Center Drive,,,,Pittsburgh,PA,15205,,,,,,,,,,,,54,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"202 Robinson Center Drive, Pittsburgh, PA 15205",,,,Unable to geocode this address to a single unambigous point.
205594,Panda Express,restaurants,27667,,83534,7223 McKnight Road,,,,Pittsburgh,PA,15237,,,,,,,,,,,,60,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"7223 McKnight Road, Pittsburgh, PA 15237",,,,Unable to geocode this address to a single unambigous point.
205615,Panera Bread #4003035,restaurants,27688,,82960,117 Pittsburgh Mills  Circle,,,,Tarentum,PA,15084,,,,,,,,,,,,142,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"117 Pittsburgh Mills  Circle, Tarentum, PA 15084",,,,Unable to geocode this address to a single unambigous point.
205675,"Peace, Love & Little Donuts of Bridgeville",restaurants,27748,,79918,1155 Washington Pike,,,,Bridgeville,PA,15017,,,,,,,,,,,,0,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,40.3696004051667,-80.1050153726412,"1155 Washington Pike, Bridgeville, PA 15017",Point,42003458000,Collier Township,OK
205673,"Peace, Love & Little Donuts",restaurants,27746,,82709,5994 Steubenville Pike,,,,Mc Kees Rocks,PA,15136,,,,,,,,,,,,10,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"5994 Steubenville Pike, Mc Kees Rocks, PA 15136",,,,Unable to geocode this address to a single unambigous point.
205655,Pasquale's Pizzeria,restaurants,27728,,80164,6221 Saltsburg Rd,,,,Pittsburgh,PA,15235,,,,,,,,,,,,34,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"6221 Saltsburg Rd, Pittsburgh, PA 15235",,,,Unable to geocode this address to a single unambigous point.
205652,Pasquale's,restaurants,27725,,82117,4731 Wm Flynn Highway,,,,Allison Park,PA,15101,,,,,,,,,,,,16,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,,,"4731 Wm Flynn Highway, Allison Park, PA 15101",,,,Unable to geocode this address to a single unambigous point.
